id,media_type,cdn_url,duration,time_added
1,video,https://scontent-iad3-1.cdninstagram.com/o1/v/t2/f2/m78/AQOZ-18PohZuhzKEMidxbh5ymkCV6zvcxA_cBwsHuy8sMN363jfYTbWntLzygJvWDM3QhozTdJ38g3y3imvkXfOP5PiV471q2Wl5ays.mp4?_nc_cat=109&_nc_sid=5e9851&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=VqTqQTTxn1QQ7kNvwFOgZXv&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NDE4MDcxMjg3ODg1MzAyNSwidmlfdXNlY2FzZV9pZCI6MTAxMDAsImR1cmF0aW9uX3MiOjEwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=e59a82a921b33e7&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzU2NDk2NjFGNTNFMDM2RkM3NkRCMEFCMjRFRjZGMDgzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDTV9FeC13eTZxd0tkTURBR1NiWmtkejZ0b3FicGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbCruqgwpXtDhUCKAJDMywXQCQqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_zt=28&oh=00_AfVX9Ae0pFOT3wIZ4xpW6MCZYOf6uGNTlBQ31VEKV1t0kg&oe=6895355E,11,1 week ago
2,video,https://scontent-iad3-1.cdninstagram.com/o1/v/t2/f2/m78/AQPCPg3OPK_6xgAGsO1W6q3wO3dFdBNTQ5GTqA3VsPLtvzuSKAV64F35S0C8TL5ShLSAREqWxIsTTNBmeZR2YUrByqSBOEc2DEUaLTE.mp4?_nc_cat=102&_nc_sid=5e9851&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=30akALVCO4YQ7kNvwGJlBqq&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTMxNDQzMjcyNDAxODE4MCwidmlfdXNlY2FzZV9pZCI6MTAxMDAsImR1cmF0aW9uX3MiOjYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e96f62f1b4b57259&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzdDNDlGOTg2MzEyNjZDODkyNUU0N0QyRTY5ODA1Qzk5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPaEZRUi1GczdfanhLZ0NBQjBOemI2XzhhSWRicGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaIkMX5ht7VBBUCKAJDMywXQBmAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_zt=28&oh=00_AfUZpWFXmb-7TdYb89-S1qdWHYsd2GVzEeHvfBOh8O-5YQ&oe=68954233,7,1 week ago
3,video,https://scontent-iad3-2.cdninstagram.com/o1/v/t2/f2/m78/AQOlbdX3sl4PTWJPvA6bO4yptFl3hZRbN-ACxw96lUHopbXUI4zTjcEGNgq6aj74MnzE7JbEiMoecbqGJbaPPuNcezc_Sj3-euC0Ciw.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_ohc=LnmC-tfHE4YQ7kNvwHquSer&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjExNzg4OTcwMTk1NTY1MywidmlfdXNlY2FzZV9pZCI6MTAxMDAsImR1cmF0aW9uX3MiOjE3LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=bb604c52751c2d2e&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzUxNDBFRTc2QzY2MUY2MDQxN0I1NzI2N0YxRkIyQzlDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBRHVRUl9CSUs1OTF6SUZBTmoxMnNCUTBrWUdicGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaKod71s43DBxUCKAJDMywXQDFqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_gid=h2KCs9Kai5lSsQUSTRsULw&_nc_zt=28&oh=00_AfVYVMBJmPDPoL0WvehPzLjxQOPsn3EC5TkYzRwo0jxtWA&oe=6895410F,18,1 week ago
4,image,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/524306681_18017106248756196_5437385649564113531_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IlNUT1JZLmltYWdlX3VybGdlbi4xMTI1eDIwMDAuc2RyLmY4Mjc4Ny5kZWZhdWx0X2ltYWdlLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEayO9GXvsdg6Z3FML7ktngaEV9F1rLa-evLxhkrvctKlr74eN8jlwovCN69i9STP4&_nc_ohc=OK8E72pDgD8Q7kNvwGt7phw&_nc_gid=h2KCs9Kai5lSsQUSTRsULw&edm=ANmP7GQBAAAA&ccb=7-5&ig_cache_key=MzY4MzgxNzQyNDQ2NTA0MDcyMg%3D%3D.3-ccb7-5&oh=00_AfVfmY1SQMvyeQoE9wLAx6rfrv-U3JZDZ6mKIfp8NAP2pg&oe=68993CDD&_nc_sid=982cc7,0,1 week ago
5,image,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/524306681_18017106248756196_5437385649564113531_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IlNUT1JZLmltYWdlX3VybGdlbi4xMTI1eDIwMDAuc2RyLmY4Mjc4Ny5kZWZhdWx0X2ltYWdlLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEayO9GXvsdg6Z3FML7ktngaEV9F1rLa-evLxhkrvctKlr74eN8jlwovCN69i9STP4&_nc_ohc=OK8E72pDgD8Q7kNvwGt7phw&_nc_gid=h2KCs9Kai5lSsQUSTRsULw&edm=ANmP7GQBAAAA&ccb=7-5&ig_cache_key=MzY4MzgxNzQyNDQ2NTA0MDcyMg%3D%3D.3-ccb7-5&oh=00_AfVfmY1SQMvyeQoE9wLAx6rfrv-U3JZDZ6mKIfp8NAP2pg&oe=68993CDD&_nc_sid=982cc7&dl=1,0,1 week ago
6,video,https://scontent-iad3-1.cdninstagram.com/o1/v/t2/f2/m78/AQNft7h-iYYjGl41lt2M1N7iLqNQ_j6CnWsIO0WzbAOX6Kn9ty9lbQUTIYrmCdBmMmrNcOS-pNBzai_d47zEccwAGZGcyH51-EOTWpM.mp4?_nc_cat=102&_nc_sid=5e9851&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=-452_NcNuwYQ7kNvwECgjTb&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzcyODg1MzAxODI2MTg3LCJ2aV91c2VjYXNlX2lkIjoxMDEwMCwiZHVyYXRpb25fcyI6MTMsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=9b45acc3e3574663&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzU2NDIwRkJCQkIzNjYxOUZGNUQxQUVENjA3NjMzMUJDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dORmZIUl94VWs0V0ZjY0RBR1I4YndVeUt4Wm9icGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaWyvCd7LvfAhUCKAJDMywXQCpmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_zt=28&oh=00_AfVjQ42WqS6lRQ8TvdjIm--hT-dZ_7PDN1KD_w5fFtL7wg&oe=68952063,14,1 week ago
7,video,https://scontent-iad3-1.cdninstagram.com/o1/v/t2/f2/m78/AQMyHxeo2x9lVIq5xq-cvPHicOBc3S6rgLDVSufUhvijFAZKDV3Zx-TDQmv9EBul2sIQEp1c33voBflhOoBrHT327B5KkuhXR6mVVrs.mp4?_nc_cat=107&_nc_sid=5e9851&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=yBshJDRvvlgQ7kNvwHR8Wi4&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTA4NDE1MTE0NzAwMzkwMywidmlfdXNlY2FzZV9pZCI6MTAxMDAsImR1cmF0aW9uX3MiOjEwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=ec26b890293f2d77&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0JDNDExOTgxNjJBMkM3Njg5OTczOTJGMzNCNjE0QkFBX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFZW1IQi1RLTZOckNBWUVBUFNNMTZGaEV6aG5icGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACb-__-_84HtAxUCKAJDMywXQCXrhR64UewYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_gid=h2KCs9Kai5lSsQUSTRsULw&_nc_zt=28&oh=00_AfWwLd3rTyjkxWBOZPwHsvVLm0Tz5W5sOpk2aYlMjOXe0Q&oe=68951B84,11,1 week ago
8,video,https://scontent-iad3-2.cdninstagram.com/o1/v/t2/f2/m78/AQON4JgfMYRCTuigaquysKxUtnu7LrTCRubPmIDGflOPoan3O0XKW9NeSD57_AlnlpMRp1jWiUp99vaATEiG5sunUEGvhla_8oEIjIs.mp4?_nc_cat=103&_nc_sid=5e9851&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_ohc=BPphS1hajS4Q7kNvwElyAWP&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjQ1ODk1OTk2NzgwNDE4MCwidmlfdXNlY2FzZV9pZCI6MTAxMDAsImR1cmF0aW9uX3MiOjEwLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=27357dc128e70b44&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzlGNDk0MkU2MTZGMkNBMjMwQjcwNTBFMDI1NDBCQTgxX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNNU1IUjhYRExzRUVlTUJBTkw3WVR1Rm1wNFZicGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACao7K62p5reCBUCKAJDMywXQCTMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_zt=28&oh=00_AfU5wcDVHwimzwA8DnRRNsTD5gzG7tStwO2GiHs5qxNmVg&oe=689534AC,11,1 week ago
9,video,https://scontent-iad3-1.cdninstagram.com/o1/v/t2/f2/m78/AQM7X3Uf_cmN9BV0oY-1KjtBt0I1q0Si3Kmg8utocaxQOL2Rd0fUR--2yG_RtzUR9djjyxMCfdCXazTmkBcFsz03khwcKLz19eAJXxM.mp4?_nc_cat=109&_nc_sid=5e9851&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=bPiR1i4ao1QQ7kNvwGnpVK0&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NjcyNzQ0MTQyNDg2MzczLCJ2aV91c2VjYXNlX2lkIjoxMDEwMCwiZHVyYXRpb25fcyI6OCwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=be9590c997fbf66c&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzJBNDJGNTA4QjhENjk0NjU4QjExRjNGMjY4QkJEMEFBX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCakVPUjgzMktTZVBZa0VBSVg4eGtMeUFFVXNicGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbK7Zm67vaxAhUCKAJDMywXQCGZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_zt=28&oh=00_AfVqZ-cBADASszrxIzDVYrOpvvoom-T2YhS0BPhHOsT21A&oe=68951E82,9,1 week ago
10,video,https://scontent-iad3-1.cdninstagram.com/o1/v/t2/f2/m78/AQPTWvwoL_6b3ljtBHykKw0xENpvbEmpe6hAeuXprq9VNgq86VtjQZ7p3YdJsyEPpEdrPRL5rbXaGotjNElqBrj7yAxxdHLfX7HNH1I.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=VHL6ltyT49oQ7kNvwHpVAgk&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTQzMjQ3ODYzNzc4MzE2OSwidmlfdXNlY2FzZV9pZCI6MTAxMDAsImR1cmF0aW9uX3MiOjI4LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=aae291aaf7c27312&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0Y5NDA1MjM3N0QzNDY5RTVDNzEwOUY3QjhGMjFDQ0I0X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGUkdRUl9SNUdlS1pLd0RBT1ZaTVQxcV9qaG9icGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaC4tPFnbWLBRUCKAJDMywXQDzAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_gid=h2KCs9Kai5lSsQUSTRsULw&_nc_zt=28&oh=00_AfVE5Dqb4-xH_WWI8jVeioX_KuYkcun1OiVHLg-2PBNRmw&oe=68953639,29,1 week ago
11,video,https://scontent-iad3-1.cdninstagram.com/o1/v/t2/f2/m78/AQMJAxLSK0qPYNqjjxID11O3jHSF9toJ-RqHjHorYn6doebuy2rt7NwTZtcEK-wpMVd7Uq87PRZ5wWdMYoxjQOjJ886pKJVrF4YMHCY.mp4?_nc_cat=101&_nc_sid=5e9851&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=NfIhzMHXxSIQ7kNvwGReNRq&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NDE0MDUxNjMwNjI3NjQxNSwidmlfdXNlY2FzZV9pZCI6MTAxMDAsImR1cmF0aW9uX3MiOjI0LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=f577b792d7d3589d&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0E2NDUzNEVBNjRBMkRGMDExRkY2OEFFQzIwMzYxRDk3X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCSVRIUl8weHlEVElaME9BRDV5bWJyN1pzQWxicGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACb-wPq54vHaDhUCKAJDMywXQDhu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_zt=28&oh=00_AfUwJmsPnm0vcWHlvNIyeD4JNNn8HvyQ3M0stYCcU6UFNw&oe=6895385A,25,1 week ago
12,video,https://scontent-iad3-2.cdninstagram.com/o1/v/t2/f2/m78/AQOkbW9frBaJUNyhOAlic3ZCtEgV0btV-exE1YqdxQqdiev17bOR5nB5ajjW-7lroXbCP0rMv-EE9QF3kJKfibb0RSHfTNHKU-rY2wg.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_ohc=JKI79la21lQQ7kNvwGzw-RT&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uU1RPUlkuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTkwOTA4MjU3OTkzNTYxNywidmlfdXNlY2FzZV9pZCI6MTAxMDAsImR1cmF0aW9uX3MiOjcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=434e3a295c06aa09&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzQzNDQ2MEI1QzNCRUI3OURCODFDQ0E1NDY5NEMyMDlBX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOb0xIUl9FUzNIeXA1b0dBUFZSeDFBaUJWTjhicGt3QUFBRhUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaChrHQnZPkBhUCKAJDMywXQBxR64UeuFIYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHZeidAQA&_nc_gid=h2KCs9Kai5lSsQUSTRsULw&_nc_zt=28&oh=00_AfVJT3QXuaPkYVHnddj5b6ZysQ41e6Mb1Ufe0FAsQx2h-Q&oe=689529F3,8,1 week ago
